time_s,pitch_error_deg,roll_error_deg,upper_error_deg,lower_error_deg,posture_mode,posture_state,cue_triggered,bad_posture_duration_s,comfort_penalty,mean_pressure_kpa,max_pressure_kpa,chamber_1_command,chamber_1_pressure_kpa,chamber_1_cue_intensity,chamber_2_command,chamber_2_pressure_kpa,chamber_2_cue_intensity,chamber_3_command,chamber_3_pressure_kpa,chamber_3_cue_intensity,chamber_4_command,chamber_4_pressure_kpa,chamber_4_cue_intensity
1.0,0.3559188206422038,-0.15081289507239679,0.12607791466596185,0.13263746744602828,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.43395141577460183,-0.0828859907399501,0.1271888933867889,0.21830718391713771,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.3700270819161716,-0.11281263716712422,0.17483315468557795,0.31022589081126356,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.4030316279111435,-0.09664894945604244,0.12194739025850777,0.27871234062418493,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.43720598496219715,-0.09305792712430011,0.06632367600196273,0.3235107845888511,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.5014719992625082,-0.06453603962566765,0.04281116583439825,0.3445637515921074,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.4694024903328245,-0.08124170159554603,0.02258091903997697,0.36824061142105036,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7000000000000002,0.605202428946609,-0.14974911936208724,0.0668343676126134,0.32541040058909515,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.7392135404664638,-0.1553341766014717,0.07103265835426667,0.30838291686403174,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,0.7415342326241579,-0.15172340346784172,0.12678641755734915,0.30842581698409655,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.735497807472748,-0.20290810099106532,0.14619566411854104,0.35473485088463547,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.7364276844679329,-0.21049908067557915,0.14185728154184493,0.35338318829858734,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.8259749469375941,-0.09537895249736096,0.13951136469137007,0.36351394745759374,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3000000000000003,0.719749364315172,-0.09313271758149146,0.15900142291165206,0.4074095801450437,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4000000000000004,0.6645234158680609,-0.1235155626261974,0.14185173306866503,0.3707805213940395,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.48760729401565783,-0.15187107876663158,0.1542297061644778,0.35901319622200306,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.545840670857209,-0.14918850531736758,0.02048051937033535,0.3899143596564596,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.5780214011475452,-0.14256173459855748,0.08812538725608221,0.4393419573503576,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,0.5046725719099244,-0.09839540525768,-0.01741498977452363,0.4159796957598667,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9000000000000004,0.5429514364539032,-0.16412580116935654,0.03587061523751401,0.4023695273385008,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5249568119161816,-0.12060098137903433,0.09277108247114038,0.42102455702673597,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.44891238210049733,-0.09365600106465358,0.1332466151734733,0.4523705052005841,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.47255153011623036,-0.13692509376128278,0.28195484386234204,0.42540923077887977,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3000000000000003,0.3531827228199334,-0.17025258357546977,0.23218795044000973,0.5290634648863857,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4000000000000004,0.4737182570866153,-0.061700047803499886,0.32644526244777977,0.5422035667613248,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.46271409041755873,-0.03116385888791808,0.37261261848185734,0.5172586854055692,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.38932146337636875,-0.09232187305587593,0.3610442618269157,0.5856502550435441,neutral,acceptable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
